Meter ID,Meter Name,Date,Asset Name,Asset Type,Project,Folder,Org ID,Org Type,Environment Name,Environment Type,Tier,IPU Per Unit,Usage,Consumption (IPUs)
3uIRkIV5Rt9lBbAPzeR5Kj,Application Integration,2025-12-10T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,01CR7T08000000000002_VLI_Logistica_PRD,Secure Agent,0.000 - 60.000,1.380000,0.008183611100,0.011293383318
3uIRkIV5Rt9lBbAPzeR5Kj,Application Integration,2025-12-09T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,01CR7T08000000000002_VLI_Logistica_PRD,Secure Agent,0.000 - 60.000,1.380000,0.518437777800,0.715444133364
3uIRkIV5Rt9lBbAPzeR5Kj,Application Integration,2025-12-08T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,01CR7T08000000000002_VLI_Logistica_PRD,Secure Agent,0.000 - 60.000,1.380000,1.067489444500,1.473135433410
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-12-10T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,262648.000000000000,2.179978400000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-12-09T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,262648.000000000000,2.179978400000
5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-12-08T00:00:00Z,null,null,null,null,0Nlc01DYHHse7SsRKVb76p,Production,environmentId,Cloud Hosted Service,0.000 - 500000.000,0.830000,255249.000000000000,2.118566700000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPTIPLAM_Pessoa_Tipo_2_R_TB_Pessoa_Tipo_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.018056000000,0.002888960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TB_PNE_ClienteExterno_2_R_TB_ClienteExterno_Cli001,MCT,CLIENTE_REPLICA,PNE,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.003889000000,0.000622240000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.340557000000,0.054489120000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPTIPLAM_Pessoa_2_R_TB_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.019444000000,0.003111040000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TechnicalDataElement,MCT,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.019444000000,0.003111040000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOP_PORTOS_ENRIQUECIMENTO_2_TB_Pessoa_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SIOP PORTOS - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.004444000000,0.000711040000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TB_PREPARADA_ACCOUNT_2_TB_CLIENTEGRANULAR_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.148613000000,0.023778080000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_Hierarchical_Field,MCT,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.003333000000,0.000533280000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TB_PNE_EXPEDIDOR_2_R_TB_Expedidor_Cli001,MCT,CLIENTE_REPLICA,PNE,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.005000000000,0.000800000000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPTIPLAM_TIPO_PESSOA_2_R_TB_Tipo_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.017223000000,0.002755680000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPPORTO_Pessoa_Tipo_2_R_TB_Pessoa_Tipo_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.009722000000,0.001555520000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TableOfContents,MCT,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.014167000000,0.002266720000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPPORTO_PESSOA_2_R_TB_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.016111000000,0.002577760000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_Technical_Data_Set,MCT,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.006389000000,0.001022240000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTEGESTAO_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.166387000000,0.026621920000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPADM_CLIENTE_Empresas_2_R_TB_Empresas_Cli001,MCT,CLIENTE_REPLICA,SIOP Terminais,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.005833000000,0.000933280000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_PNE_ENRIQUECIMENTO_2_TB_ClienteExterno_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.005556000000,0.000888960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOP_ADM_ENRIQUECIMENTO_2_TB_Empresas_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.005556000000,0.000888960000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SALESFORCE_ENRIQUECIMENTO_2_TB_Account_Cli003,MCT,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.746657000000,0.119465120000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-10T00:00:00Z,mt_FF_SIOPPORTO_TIPO_PESSOA_2_R_TB_Tipo_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.006667000000,0.001066720000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_Hierarchical_Field,MCT,Catálogo de Dados,CMDB - DataLake,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.003611000000,0.000577760000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_TB_SALESFORCE_ACCOUNT_2_TB_CLIENTESEGMENTACAO_Cli002,MCT,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.894177000000,0.143068320000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_FF_SIOPTIPLAM_Pessoa_Tipo_2_R_TB_Pessoa_Tipo_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Tiplam,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.107777000000,0.017244320000
a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-12-09T00:00:00Z,mt_FF_SIOPPORTO_TIPO_PESSOA_2_R_TB_Tipo_Pessoa_Cli001,MCT,CLIENTE_REPLICA,SIOP Portos Geral,0Nlc01DYHHse7SsRKVb76p,Production,VLI_Logistica_PRD,Secure Agent Group,0.000 - 2000.000,0.160000,0.061112000000,0.009777920000
