Date,Project,Folder,Org ID,Org Type,Consumption (IPUs)
2025-12-10T00:00:00Z,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,0.368496100000
2025-12-10T00:00:00Z,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.007777760000
2025-12-09T00:00:00Z,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,0.536715416728
2025-12-09T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.085555520000
2025-12-09T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.149956000000
2025-12-09T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.006755520000
2025-12-09T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.006400000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,BUSINESS ENTITY CLIENTE,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,PNE CLIENTE EXTERNO,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,SALESFORCE ACCOUNT,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP PORTO GERAL,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP PORTO TIPLAM,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_GOLDEN_RECORD,SIOP TERMINAIS,64OAExn3HrTdhSZfzbroa1,Sandbox,0.000000000000
2025-12-09T00:00:00Z,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.044016920000
2025-12-09T00:00:00Z,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.888711620000
2025-12-09T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.035994360000
2025-12-09T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.019527820000
2025-12-09T00:00:00Z,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,0.056844320000
2025-12-09T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Geral,64OAExn3HrTdhSZfzbroa1,Sandbox,0.185066720000
2025-12-09T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Tiplam,64OAExn3HrTdhSZfzbroa1,Sandbox,0.312400320000
2025-12-09T00:00:00Z,CLIENTE_REPLICA,SIOP Terminais,64OAExn3HrTdhSZfzbroa1,Sandbox,0.013688800000
2025-12-09T00:00:00Z,CLIENTES_PALIATIVO_SAP,null,64OAExn3HrTdhSZfzbroa1,Sandbox,0.060695500000
2025-12-08T00:00:00Z,null,null,64OAExn3HrTdhSZfzbroa1,Sandbox,0.438933983410
2025-12-08T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.054488800000
2025-12-08T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SALESFORCE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.192445120000
2025-12-08T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.004488960000
2025-12-08T00:00:00Z,CLIENTE_AUDITORIA-PREPARADA,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.003155680000
2025-12-08T00:00:00Z,CLIENTE_QUALIDADE-STAGING,PNE - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.023433460000
2025-12-08T00:00:00Z,CLIENTE_QUALIDADE-STAGING,Salesforce - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.548198960000
2025-12-08T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP ADM - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.021427820000
2025-12-08T00:00:00Z,CLIENTE_QUALIDADE-STAGING,SIOP PORTOS - Cliente,64OAExn3HrTdhSZfzbroa1,Sandbox,0.028183460000
2025-12-08T00:00:00Z,CLIENTE_REPLICA,PNE,64OAExn3HrTdhSZfzbroa1,Sandbox,0.036533120000
2025-12-08T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Geral,64OAExn3HrTdhSZfzbroa1,Sandbox,0.098356000000
2025-12-08T00:00:00Z,CLIENTE_REPLICA,SIOP Portos Tiplam,64OAExn3HrTdhSZfzbroa1,Sandbox,0.123599840000
2025-12-08T00:00:00Z,CLIENTE_REPLICA,SIOP Terminais,64OAExn3HrTdhSZfzbroa1,Sandbox,0.016888960000
2025-12-08T00:00:00Z,CLIENTES_PALIATIVO_SAP,null,64OAExn3HrTdhSZfzbroa1,Sandbox,0.069563560000
