OrgId,MeterId,MeterName,Date,BillingPeriodStartDate,BillingPeriodEndDate,MeterUsage,IPU,Scalar,MetricCategory,OrgName,OrgType,IPURate
4xiVO2awWKCdQC52Ap0tYk,3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-08-20 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,2.0000000000,0.001900000000,TENK_RECORDS,RECORDS_STORED,Orys,Production,9.500000
4xiVO2awWKCdQC52Ap0tYk,5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-08-20 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,HUNDREDK_RECORDS,RECORDS_STORED,Orys,Production,0.830000
4xiVO2awWKCdQC52Ap0tYk,6J969du5ipFiRR3hRANP81,Marketplace Records,2025-08-20 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,TENK_RECORDS,RECORDS_STORED,Orys,Production,41.600000
4xiVO2awWKCdQC52Ap0tYk,a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-08-20 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,2.8961130000,0.463378080000,HOURS,COMPUTE_UNITS,Orys,Production,0.160000
4xiVO2awWKCdQC52Ap0tYk,e959858a4b2644c19a39fd,Data Access Management - Policy Pushdown,2025-08-20 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,HUNDRED_RECORDS,RECORDS_STORED,Orys,Production,0.600000
4xiVO2awWKCdQC52Ap0tYk,3sY0I8UHjyTiXcLzZI1fqj,Governance Records,2025-08-21 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,2.0000000000,0.001900000000,TENK_RECORDS,RECORDS_STORED,Orys,Production,9.500000
4xiVO2awWKCdQC52Ap0tYk,5hflTd89LojbuPtkRvPd8o,Catalog Records,2025-08-21 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,HUNDREDK_RECORDS,RECORDS_STORED,Orys,Production,0.830000
4xiVO2awWKCdQC52Ap0tYk,6J969du5ipFiRR3hRANP81,Marketplace Records,2025-08-21 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,TENK_RECORDS,RECORDS_STORED,Orys,Production,41.600000
4xiVO2awWKCdQC52Ap0tYk,a2nB20h1o0lc7k3P9xtWS8,Data Integration,2025-08-21 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.6175010000,0.098800160000,HOURS,COMPUTE_UNITS,Orys,Production,0.160000
4xiVO2awWKCdQC52Ap0tYk,e959858a4b2644c19a39fd,Data Access Management - Policy Pushdown,2025-08-21 00:00:00.0,2025-08-15 00:00:00.0,2025-09-14 00:00:00.0,0.0000000000,0.000000000000,HUNDRED_RECORDS,RECORDS_STORED,Orys,Production,0.600000
